LibrisID	Gammal URL	Ny URL
17909088	http://www.scb.se/Statistik/_Publikationer/FM5001_2015M03_BR_FM5001BR1504ENG.pdf	http://share.scb.se/download.aspx?id=OV9997&file=FM5001_2015M03_BR_FM5001BR1504ENG.pdf
18054412	http://www.scb.se/Statistik/_Publikationer/FM5001_2015M04_BR_FM5001BR1505.pdf	http://share.scb.se/download.aspx?id=OV9997&file=FM5001_2015M04_BR_FM5001BR1505.pdf
18054409	http://www.scb.se/Statistik/_Publikationer/FM5001_2015M04_BR_FM5001BR1505ENG.pdf	http://share.scb.se/download.aspx?id=OV9997&file=FM5001_2015M04_BR_FM5001BR1505ENG.pdf
18102649	http://www.scb.se/Statistik/_Publikationer/FM5001_2015M05_BR_FM5001BR1506.pdf	http://share.scb.se/download.aspx?id=OV9997&file=FM5001_2015M05_BR_FM5001BR1506.pdf
18102651	http://www.scb.se/Statistik/_Publikationer/FM5001_2015M05_BR_FM5001BR1506ENG.pdf	http://share.scb.se/download.aspx?id=OV9997&file=FM5001_2015M05_BR_FM5001BR1506ENG.pdf
18225295	http://www.scb.se/Statistik/_Publikationer/FM5001_2015M06_BR_FM5001BR1507.pdf	http://share.scb.se/download.aspx?id=OV9997&file=FM5001_2015M06_BR_FM5001BR1507.pdf
18225296	http://www.scb.se/Statistik/_Publikationer/FM5001_2015M06_BR_FM5001BR1507ENG.pdf	http://share.scb.se/download.aspx?id=OV9997&file=FM5001_2015M06_BR_FM5001BR1507ENG.pdf
18319553	http://www.scb.se/Statistik/_Publikationer/FM5001_2015M07_BR_FM5001BR1508.pdf	http://share.scb.se/download.aspx?id=OV9997&file=FM5001_2015M07_BR_FM5001BR1508.pdf
18319556	http://www.scb.se/Statistik/_Publikationer/FM5001_2015M07_BR_FM5001BR1508ENG.pdf	http://share.scb.se/download.aspx?id=OV9997&file=FM5001_2015M07_BR_FM5001BR1508ENG.pdf
18463928	http://www.scb.se/Statistik/_Publikationer/FM5001_2015M08_BR_FM5001BR1509.pdf	http://share.scb.se/download.aspx?id=OV9997&file=FM5001_2015M08_BR_FM5001BR1509.pdf
18463929	http://www.scb.se/Statistik/_Publikationer/FM5001_2015M08_BR_FM5001BR1509ENG.pdf	http://share.scb.se/download.aspx?id=OV9997&file=FM5001_2015M08_BR_FM5001BR1509ENG.pdf
18601366	http://www.scb.se/Statistik/_Publikationer/FM5001_2015M09_BR_FM5001BR1510.pdf	http://share.scb.se/download.aspx?id=OV9997&file=FM5001_2015M09_BR_FM5001BR1510.pdf
18601367	http://www.scb.se/Statistik/_Publikationer/FM5001_2015M09_BR_FM5001BR1510ENG.pdf	http://share.scb.se/download.aspx?id=OV9997&file=FM5001_2015M09_BR_FM5001BR1510ENG.pdf
18743517	http://www.scb.se/Statistik/_Publikationer/FM5001_2015M10_BR_FM5001BR1511.pdf	http://share.scb.se/download.aspx?id=OV9997&file=FM5001_2015M10_BR_FM5001BR1511.pdf
18743519	http://www.scb.se/Statistik/_Publikationer/FM5001_2015M10_BR_FM5001BR1511ENG.pdf	http://share.scb.se/download.aspx?id=OV9997&file=FM5001_2015M10_BR_FM5001BR1511ENG.pdf
18997912	http://www.scb.se/Statistik/_Publikationer/FM5001_2015M11_BR_FM5001BR1512.pdf	http://share.scb.se/download.aspx?id=OV9997&file=FM5001_2015M11_BR_FM5001BR1512.pdf
18997915	http://www.scb.se/Statistik/_Publikationer/FM5001_2015M11_BR_FM5001BR1512ENG.pdf	http://share.scb.se/download.aspx?id=OV9997&file=FM5001_2015M11_BR_FM5001BR1512ENG.pdf
19347225	http://www.scb.se/Statistik/_Publikationer/FM5001_2016M01_BR_FM5001BR1602.pdf	http://share.scb.se/download.aspx?id=OV9997&file=FM5001_2016M01_BR_FM5001BR1602.pdf
19375046	http://www.scb.se/Statistik/_Publikationer/FM5001_2016M02_BR_FM5001BR1603.pdf	http://share.scb.se/download.aspx?id=OV9997&file=FM5001_2016M02_BR_FM5001BR1603.pdf
20858803	http://www.scb.se/Statistik/_Publikationer/FM5001_2016M04_BR_FM5001BR1605.pdf	http://share.scb.se/download.aspx?id=OV9997&file=FM5001_2016M04_BR_FM5001BR1605.pdf
20858823	http://www.scb.se/Statistik/_Publikationer/FM5001_2016M04_BR_FM5001BR1605ENG.pdf	http://share.scb.se/download.aspx?id=OV9997&file=FM5001_2016M04_BR_FM5001BR1605ENG.pdf
20910361	http://www.scb.se/Statistik/_Publikationer/FM5001_2016M05_BR_FM5001BR1606.pdf	http://share.scb.se/download.aspx?id=OV9997&file=FM5001_2016M05_BR_FM5001BR1606.pdf
20910356	http://www.scb.se/Statistik/_Publikationer/FM5001_2016M05_BR_FM5001BR1606ENG.pdf	http://share.scb.se/download.aspx?id=OV9997&file=FM5001_2016M05_BR_FM5001BR1606ENG.pdf
20910363	http://www.scb.se/Statistik/_Publikationer/FM5001_2016M06_BR_FM5001BR1607.pdf	http://share.scb.se/download.aspx?id=OV9997&file=FM5001_2016M06_BR_FM5001BR1607.pdf
20910370	http://www.scb.se/Statistik/_Publikationer/FM5001_2016M06_BR_FM5001BR1607ENG.pdf	http://share.scb.se/download.aspx?id=OV9997&file=FM5001_2016M06_BR_FM5001BR1607ENG.pdf
20910331	http://www.scb.se/Statistik/_Publikationer/FM5001_2016M07_BR_FM5001BR1608.pdf	http://share.scb.se/download.aspx?id=OV9997&file=FM5001_2016M07_BR_FM5001BR1608.pdf
20910341	http://www.scb.se/Statistik/_Publikationer/FM5001_2016M07_BR_FM5001BR1608ENG.pdf	http://share.scb.se/download.aspx?id=OV9997&file=FM5001_2016M07_BR_FM5001BR1608ENG.pdf
20910317	http://www.scb.se/Statistik/_Publikationer/FM5001_2016M08_BR_FM5001BR1609.pdf	http://share.scb.se/download.aspx?id=OV9997&file=FM5001_2016M08_BR_FM5001BR1609.pdf
20910329	http://www.scb.se/Statistik/_Publikationer/FM5001_2016M08_BR_FM5001BR1609ENG.pdf	http://share.scb.se/download.aspx?id=OV9997&file=FM5001_2016M08_BR_FM5001BR1609ENG.pdf
20910442	http://www.scb.se/Statistik/_Publikationer/JO0604__2016M09_SM_JO48SM1611.pdf	http://share.scb.se/download.aspx?id=OV9997&file=JO0604__2016M09_SM_JO48SM1611.pdf
14698219	http://www.scb.se/statistik/_publikationer/JO1901_2012A01_BR_00_JO01BR1301.pdf	http://share.scb.se/download.aspx?id=OV9997&file=JO1901_2012A01_BR_00_JO01BR1301.pdf
16622276	http://www.scb.se/Statistik/_Publikationer/JO1901_2013A01_BR_00_JO01BR1401.pdf	http://share.scb.se/download.aspx?id=OV9997&file=JO1901_2013A01_BR_00_JO01BR1401.pdf
18579152	http://www.scb.se/Statistik/_Publikationer/JO1901_2014A01J_BR_00_JO02BR1501.pdf	http://share.scb.se/download.aspx?id=OV9997&file=JO1901_2014A01J_BR_00_JO02BR1501.pdf
20910345	http://www.scb.se/Statistik/_Publikationer/JO1901_2015A01_BR_JO02BR1601.pdf	http://share.scb.se/download.aspx?id=OV9997&file=JO1901_2015A01_BR_JO02BR1601.pdf
14803692	http://www.scb.se/statistik/_publikationer/LE0001_2013K03_TI_00_A05TI1303.pdf	http://share.scb.se/download.aspx?id=OV9997&file=LE0001_2013K03_TI_00_A05TI1303.pdf
18056406	http://www.scb.se/Statistik/_Publikationer/LE0001_2015K02_TI_A05TI1502.pdf	http://share.scb.se/download.aspx?id=OV9997&file=LE0001_2015K02_TI_A05TI1502.pdf
18478278	http://www.scb.se/Statistik/_Publikationer/LE0001_2015K03_TI_A05TI1503.pdf	http://share.scb.se/download.aspx?id=OV9997&file=LE0001_2015K03_TI_A05TI1503.pdf
18803011	http://www.scb.se/Statistik/_Publikationer/LE0001_2015K04_TI_A05TI1504.pdf	http://share.scb.se/download.aspx?id=OV9997&file=LE0001_2015K04_TI_A05TI1504.pdf
19355755	http://www.scb.se/Statistik/_Publikationer/LE0001_2016K01_TI_A05TI1601.pdf	http://share.scb.se/download.aspx?id=OV9997&file=LE0001_2016K01_TI_A05TI1601.pdf
20910335	http://www.scb.se/Statistik/_Publikationer/LE0001_2016K02_TI_A05TI1602.pdf	http://share.scb.se/download.aspx?id=OV9997&file=LE0001_2016K02_TI_A05TI1602.pdf
20910427	http://www.scb.se/Statistik/_Publikationer/LE0001_2016K03_TI_A05TI1603.pdf	http://share.scb.se/download.aspx?id=OV9997&file=LE0001_2016K03_TI_A05TI1603.pdf
17986041	http://www.scb.se/Statistik/_Publikationer/LE0101_2012I13_BR_00_LE127BR1501.pdf	http://share.scb.se/download.aspx?id=OV9997&file=LE0101_2012I13_BR_00_LE127BR1501.pdf
16248005	http://www.scb.se/Statistik/_Publikationer/LE0105_2013A01_BR_BE57BR1301.pdf	http://share.scb.se/download.aspx?id=OV9997&file=LE0105_2013A01_BR_BE57BR1301.pdf
17417667	http://www.scb.se/Statistik/_Publikationer/LE0105_2014A01_BR_BE57BR1401.pdf	http://share.scb.se/download.aspx?id=OV9997&file=LE0105_2014A01_BR_BE57BR1401.pdf
18478262	http://www.scb.se/Statistik/_Publikationer/LE0105_2015A01_BR_BE57BR1501.pdf	http://share.scb.se/download.aspx?id=OV9997&file=LE0105_2015A01_BR_BE57BR1501.pdf
19606977	http://www.scb.se/Statistik/_Publikationer/LE0105_2016A01_BR_LE0105BR1602.pdf	http://share.scb.se/download.aspx?id=OV9997&file=LE0105_2016A01_BR_LE0105BR1602.pdf
20910378	http://www.scb.se/Statistik/_Publikationer/LE0105_2016A01_BR_LE0105BR1602.pdf	http://share.scb.se/download.aspx?id=OV9997&file=LE0105_2016A01_BR_LE0105BR1602.pdf
13743630	http://www.scb.se/statistik/_publikationer/LE0106_2011A01_BI_LE125BR1201.pdf	http://share.scb.se/download.aspx?id=OV9997&file=LE0106_2011A01_BI_LE125BR1201.pdf
16247930	http://www.scb.se/Statistik/_Publikationer/LE0108_2013A01_BR_IT01BR1401.pdf	http://share.scb.se/download.aspx?id=OV9997&file=LE0108_2013A01_BR_IT01BR1401.pdf
17417668	http://www.scb.se/Statistik/_Publikationer/LE0108_2014A01_BR_IT01BR1402.pdf	http://share.scb.se/download.aspx?id=OV9997&file=LE0108_2014A01_BR_IT01BR1402.pdf
19152580	http://www.scb.se/Statistik/_Publikationer/LE0108_2015A01_BR_00_IT01BR1501.pdf	http://share.scb.se/download.aspx?id=OV9997&file=LE0108_2015A01_BR_00_IT01BR1501.pdf
16248119	http://www.scb.se/Statistik/_Publikationer/LE0201_2013A01_BR_LE0201BR1301.pdf	http://share.scb.se/download.aspx?id=OV9997&file=LE0201_2013A01_BR_LE0201BR1301.pdf
16641213	http://www.scb.se/Statistik/_Publikationer/LE0201_2013B14_BR_X10BR1401.pdf	http://share.scb.se/download.aspx?id=OV9997&file=LE0201_2013B14_BR_X10BR1401.pdf
16641214	http://www.scb.se/Statistik/_Publikationer/LE0201_2013B14_BR_X10BR1401ENG.pdf	http://share.scb.se/download.aspx?id=OV9997&file=LE0201_2013B14_BR_X10BR1401ENG.pdf
16905095	http://www.scb.se/Statistik/_Publikationer/ME0104_2014A01_BR_ME09BR1401.pdf	http://share.scb.se/download.aspx?id=OV9997&file=ME0104_2014A01_BR_ME09BR1401.pdf
17862951	http://www.scb.se/Statistik/_Publikationer/ME0105_2014A01_BR_ME09BR1501.pdf	http://share.scb.se/download.aspx?id=OV9997&file=ME0105_2014A01_BR_ME09BR1501.pdf
18054411	http://www.scb.se/Statistik/_Publikationer/ME0105_2014A01_BR_ME09BR1502.pdf	http://share.scb.se/download.aspx?id=OV9997&file=ME0105_2014A01_BR_ME09BR1502.pdf
14705725	http://www.scb.se/statistik/_publikationer/ME0106_2010A01_BR_ME09BR1302.pdf	http://share.scb.se/download.aspx?id=OV9997&file=ME0106_2010A01_BR_ME09BR1302.pdf
19253904	http://www.scb.se/Statistik/_Publikationer/ME0106_2014A01F_BR_ME09BR1601.pdf	http://share.scb.se/download.aspx?id=OV9997&file=ME0106_2014A01F_BR_ME09BR1601.pdf
18482435	http://www.scb.se/Statistik/_Publikationer/ME0106_2014A01S_BR_ME09BR1503.pdf	http://share.scb.se/download.aspx?id=OV9997&file=ME0106_2014A01S_BR_ME09BR1503.pdf
19506299	http://www.scb.se/Statistik/_Publikationer/ME0107_2014A01J_BR_ME09BR1603.pdf	http://share.scb.se/download.aspx?id=OV9997&file=ME0107_2014A01J_BR_ME09BR1603.pdf
16248131	http://www.scb.se/Statistik/_Publikationer/ME0201_2013M11_BR_ME60BR1302.pdf	http://share.scb.se/download.aspx?id=OV9997&file=ME0201_2013M11_BR_ME60BR1302.pdf
16633360	http://www.scb.se/Statistik/_Publikationer/ME0201_2014M05_BR_ME60BR1401.pdf	http://share.scb.se/download.aspx?id=OV9997&file=ME0201_2014M05_BR_ME60BR1401.pdf
17417671	http://www.scb.se/Statistik/_Publikationer/ME0201_2014M11_BR_ME60BR1402.pdf	http://share.scb.se/download.aspx?id=OV9997&file=ME0201_2014M11_BR_ME60BR1402.pdf
18056410	http://www.scb.se/Statistik/_Publikationer/ME0201_2015M05P_BR_ME60BR1501.pdf	http://share.scb.se/download.aspx?id=OV9997&file=ME0201_2015M05P_BR_ME60BR1501.pdf
18774271	http://www.scb.se/Statistik/_Publikationer/ME0201_2015M11J_BR_ME60BR1502.pdf	http://share.scb.se/download.aspx?id=OV9997&file=ME0201_2015M11J_BR_ME60BR1502.pdf
20910365	http://www.scb.se/Statistik/_Publikationer/ME0201_2016M05_BR_ME60BR1601.pdf	http://share.scb.se/download.aspx?id=OV9997&file=ME0201_2016M05_BR_ME60BR1601.pdf
21075251	http://www.scb.se/Statistik/_Publikationer/ME0201_2016M11_BR_ME60BR1602.pdf	http://share.scb.se/download.aspx?id=OV9997&file=ME0201_2016M11_BR_ME60BR1602.pdf
14803581	http://www.scb.se/statistik/_publikationer/MI0503_2012A01_BR_MI0503BR1301.pdf	http://share.scb.se/download.aspx?id=OV9997&file=MI0503_2012A01_BR_MI0503BR1301.pdf
16961859	http://www.scb.se/Statistik/_Publikationer/MI1301_1995I09_BR_MI71BR1402.pdf	http://share.scb.se/download.aspx?id=OV9997&file=MI1301_1995I09_BR_MI71BR1402.pdf
17586048	http://www.scb.se/Statistik/_Publikationer/MI1301_1995I09_BR_MI71BR1501.pdf	http://share.scb.se/download.aspx?id=OV9997&file=MI1301_1995I09_BR_MI71BR1501.pdf
14700381	http://www.scb.se/statistik/_publikationer/MI1301_1995I11_BR_MI71BR1301.pdf	http://share.scb.se/download.aspx?id=OV9997&file=MI1301_1995I11_BR_MI71BR1301.pdf
20910423	http://www.scb.se/Statistik/_Publikationer/MI1301_2008I15_BR_MI71BR1604.pdf	http://share.scb.se/download.aspx?id=OV9997&file=MI1301_2008I15_BR_MI71BR1604.pdf
20910438	http://www.scb.se/Statistik/_Publikationer/MI1301_2008I15_BR_MI71BR1604ENG.pdf	http://share.scb.se/download.aspx?id=OV9997&file=MI1301_2008I15_BR_MI71BR1604ENG.pdf
14803706	http://www.scb.se/statistik/_publikationer/MI1301_2013A01_BR_MI71BR1303.pdf	http://share.scb.se/download.aspx?id=OV9997&file=MI1301_2013A01_BR_MI71BR1303.pdf
16247927	http://www.scb.se/Statistik/_Publikationer/MI1301_2013A01_BR_MI71BR1401.pdf	http://share.scb.se/download.aspx?id=OV9997&file=MI1301_2013A01_BR_MI71BR1401.pdf
14702692	http://www.scb.se/statistik/_publikationer/MI1301_2013I02_BR_MI71BR1302.pdf	http://share.scb.se/download.aspx?id=OV9997&file=MI1301_2013I02_BR_MI71BR1302.pdf
17462810	http://www.scb.se/Statistik/_Publikationer/MI1301_2014A01_BR_MI71BR1502.pdf	http://share.scb.se/download.aspx?id=OV9997&file=MI1301_2014A01_BR_MI71BR1502.pdf
17462812	http://www.scb.se/Statistik/_Publikationer/MI1301_2014A01_BR_MI71BR1503.pdf	http://share.scb.se/download.aspx?id=OV9997&file=MI1301_2014A01_BR_MI71BR1503.pdf
17518057	http://www.scb.se/Statistik/_Publikationer/MI1301_2014A01_BR_MI71BR1504.pdf	http://share.scb.se/download.aspx?id=OV9997&file=MI1301_2014A01_BR_MI71BR1504.pdf
17944422	http://www.scb.se/Statistik/_Publikationer/MI1301_2014A01_BR_MI71BR1505.pdf	http://share.scb.se/download.aspx?id=OV9997&file=MI1301_2014A01_BR_MI71BR1505.pdf
18115256	http://www.scb.se/Statistik/_Publikationer/MI1301_2014A01_BR_MI71BR1506.pdf	http://share.scb.se/download.aspx?id=OV9997&file=MI1301_2014A01_BR_MI71BR1506.pdf
20910418	http://www.scb.se/Statistik/_Publikationer/MI1301_2015A01_BR_MI71BR1605.pdf	http://share.scb.se/download.aspx?id=OV9997&file=MI1301_2015A01_BR_MI71BR1605.pdf
14700714	http://www.scb.se/statistik/_publikationer/NR0001_2013K01_TI_A28TI1302.pdf	http://share.scb.se/download.aspx?id=OV9997&file=NR0001_2013K01_TI_A28TI1302.pdf
14803586	http://www.scb.se/statistik/_publikationer/NR0001_2013K02_TI_A28TI1303.pdf	http://share.scb.se/download.aspx?id=OV9997&file=NR0001_2013K02_TI_A28TI1303.pdf
16248006	http://www.scb.se/Statistik/_Publikationer/NR0001_2013K03_TI_A28TI1304.pdf	http://share.scb.se/download.aspx?id=OV9997&file=NR0001_2013K03_TI_A28TI1304.pdf
16248270	http://www.scb.se/Statistik/_Publikationer/NR0001_2013K04_TI_A28TI1401.pdf	http://share.scb.se/download.aspx?id=OV9997&file=NR0001_2013K04_TI_A28TI1401.pdf
16622022	http://www.scb.se/Statistik/_Publikationer/NR0001_2014K01_TI_A28TI1402.pdf	http://share.scb.se/download.aspx?id=OV9997&file=NR0001_2014K01_TI_A28TI1402.pdf
17417672	http://www.scb.se/Statistik/_Publikationer/NR0001_2014K02_TI_A28TI1403.pdf	http://share.scb.se/download.aspx?id=OV9997&file=NR0001_2014K02_TI_A28TI1403.pdf
17417674	http://www.scb.se/Statistik/_Publikationer/NR0001_2014K03_TI_A28TI1404.pdf	http://share.scb.se/download.aspx?id=OV9997&file=NR0001_2014K03_TI_A28TI1404.pdf
17743713	http://www.scb.se/Statistik/_Publikationer/NR0001_2014K04_TI_A28TI1501.pdf	http://share.scb.se/download.aspx?id=OV9997&file=NR0001_2014K04_TI_A28TI1501.pdf
18062977	http://www.scb.se/Statistik/_Publikationer/NR0001_2015K01_TI_A28TI1502.pdf	http://share.scb.se/download.aspx?id=OV9997&file=NR0001_2015K01_TI_A28TI1502.pdf
18463938	http://www.scb.se/Statistik/_Publikationer/NR0001_2015K02_TI_A28TI1503.pdf	http://share.scb.se/download.aspx?id=OV9997&file=NR0001_2015K02_TI_A28TI1503.pdf
18835924	http://www.scb.se/Statistik/_Publikationer/NR0001_2015K03_TI_A28TI1504.pdf	http://share.scb.se/download.aspx?id=OV9997&file=NR0001_2015K03_TI_A28TI1504.pdf
19365508	http://www.scb.se/Statistik/_Publikationer/NR0001_2015K04_TI_A28TI1601.pdf	http://share.scb.se/download.aspx?id=OV9997&file=NR0001_2015K04_TI_A28TI1601.pdf
20910357	http://www.scb.se/Statistik/_Publikationer/NR0001_2016K01_TI_A28TI1602.pdf	http://share.scb.se/download.aspx?id=OV9997&file=NR0001_2016K01_TI_A28TI1602.pdf
20910354	http://www.scb.se/Statistik/_Publikationer/NR0001_2016K02_TI_A28TI11603.pdf	http://share.scb.se/download.aspx?id=OV9997&file=NR0001_2016K02_TI_A28TI11603.pdf
17417678	http://www.scb.se/Statistik/_Publikationer/NR0103_2014A01_BR_X100BR1401.pdf	http://share.scb.se/download.aspx?id=OV9997&file=NR0103_2014A01_BR_X100BR1401.pdf
16639593	http://www.scb.se/Statistik/_Publikationer/NR0103_2014A01_BR_X11BR1401.pdf	http://share.scb.se/download.aspx?id=OV9997&file=NR0103_2014A01_BR_X11BR1401.pdf
14803700	http://www.scb.se/statistik/_publikationer/NV0109_2011A01C_BR_NV06BR1301.pdf	http://share.scb.se/download.aspx?id=OV9997&file=NV0109_2011A01C_BR_NV06BR1301.pdf
16247925	http://www.scb.se/Statistik/_Publikationer/NV0116_2013A01_BR_IT02BR1401.pdf	http://share.scb.se/download.aspx?id=OV9997&file=NV0116_2013A01_BR_IT02BR1401.pdf
17417675	http://www.scb.se/Statistik/_Publikationer/NV0116_2014A01_BR_IT02BR1402.pdf	http://share.scb.se/download.aspx?id=OV9997&file=NV0116_2014A01_BR_IT02BR1402.pdf
19152582	http://www.scb.se/Statistik/_Publikationer/NV0116_2015A01_BR_00_IT02BR1501.pdf	http://share.scb.se/download.aspx?id=OV9997&file=NV0116_2015A01_BR_00_IT02BR1501.pdf
20911919	http://www.scb.se/Statistik/_Publikationer/NV0116_2016A01_BR_IT02BR1601.pdf	http://share.scb.se/download.aspx?id=OV9997&file=NV0116_2016A01_BR_IT02BR1601.pdf
17292844	http://www.scb.se/Statistik/_Publikationer/NV0117_2011I12_BR_X105BR1401.pdf	http://share.scb.se/download.aspx?id=OV9997&file=NV0117_2011I12_BR_X105BR1401.pdf
18860074	http://www.scb.se/Statistik/_Publikationer/NV0117_2013A01_BR_X105BR1501.pdf	http://share.scb.se/download.aspx?id=OV9997&file=NV0117_2013A01_BR_X105BR1501.pdf
16385789	http://www.scb.se/Statistik/_Publikationer/OE0903_2014A01_BR_OE06BR1401.pdf	http://share.scb.se/download.aspx?id=OV9997&file=OE0903_2014A01_BR_OE06BR1401.pdf
16247934	http://www.scb.se/Statistik/_Publikationer/OV0904_2014A01_BR_00_A01BR1401.pdf	http://share.scb.se/download.aspx?id=OV9997&file=OV0904_2014A01_BR_00_A01BR1401.pdf
14803725	http://www.scb.se/statistik/_publikationer/OV9999_2013A01_BR_X103BR1301.pdf	http://share.scb.se/download.aspx?id=OV9997&file=OV9999_2013A01_BR_X103BR1301.pdf
14673228	http://www.scb.se/statistik/_publikationer/OV9999_2013A01_BR_X104BR1301.pdf	http://share.scb.se/download.aspx?id=OV9997&file=OV9999_2013A01_BR_X104BR1301.pdf
14673704	http://www.scb.se/statistik/_publikationer/OV9999_2013A01_BR_X37BR1301.pdf	http://share.scb.se/download.aspx?id=OV9997&file=OV9999_2013A01_BR_X37BR1301.pdf
16248253	http://www.scb.se/Statistik/_Publikationer/OV9999_2013A01_BR_X43BR1401.pdf	http://share.scb.se/download.aspx?id=OV9997&file=OV9999_2013A01_BR_X43BR1401.pdf
14803585	http://www.scb.se/statistik/_publikationer/OV9999_2013K03_TI_A08TI1303.pdf	http://share.scb.se/download.aspx?id=OV9997&file=OV9999_2013K03_TI_A08TI1303.pdf
16248016	http://www.scb.se/Statistik/_Publikationer/OV9999_2013K04_TI_A08TI1304.pdf	http://share.scb.se/download.aspx?id=OV9997&file=OV9999_2013K04_TI_A08TI1304.pdf
17650993	http://www.scb.se/Statistik/_Publikationer/OV9999_2014A01_BR_X43BR1501.pdf	http://share.scb.se/download.aspx?id=OV9997&file=OV9999_2014A01_BR_X43BR1501.pdf
17910321	http://www.scb.se/Statistik/_Publikationer/OV9999_2014A01_BR_X43BR1501ENG.pdf	http://share.scb.se/download.aspx?id=OV9997&file=OV9999_2014A01_BR_X43BR1501ENG.pdf
16248271	http://www.scb.se/Statistik/_Publikationer/OV9999_2014K01_TI_A08TI1401.pdf	http://share.scb.se/download.aspx?id=OV9997&file=OV9999_2014K01_TI_A08TI1401.pdf
16632230	http://www.scb.se/Statistik/_Publikationer/OV9999_2014K02_TI_A08TI1402.pdf	http://share.scb.se/download.aspx?id=OV9997&file=OV9999_2014K02_TI_A08TI1402.pdf
17417676	http://www.scb.se/Statistik/_Publikationer/OV9999_2014K03_TI_A08TI1403.pdf	http://share.scb.se/download.aspx?id=OV9997&file=OV9999_2014K03_TI_A08TI1403.pdf
17291242	http://www.scb.se/Statistik/_Publikationer/OV9999_2014K04_TI_A08TI1404.pdf	http://share.scb.se/download.aspx?id=OV9997&file=OV9999_2014K04_TI_A08TI1404.pdf
17627198	http://www.scb.se/Statistik/_Publikationer/OV9999_2015A01_BR_BE96BR1501.pdf	http://share.scb.se/download.aspx?id=OV9997&file=OV9999_2015A01_BR_BE96BR1501.pdf
17946684	http://www.scb.se/Statistik/_Publikationer/OV9999_2015A01_BR_X20BR1501.pdf	http://share.scb.se/download.aspx?id=OV9997&file=OV9999_2015A01_BR_X20BR1501.pdf
14702918	http://www.scb.se/statistik/_publikationer/UF0301_2011A01_TI_UFFT1301.pdf	http://share.scb.se/download.aspx?id=OV9997&file=UF0301_2011A01_TI_UFFT1301.pdf
20858783	http://www.scb.se/Statistik/_Publikationer/UF03015_2012I14I_BR_UF88BR1602.pdf	http://share.scb.se/download.aspx?id=OV9997&file=UF03015_2012I14I_BR_UF88BR1602.pdf
16622021	http://www.scb.se/Statistik/_Publikationer/UF0315_2010I12_BR_UF88BR1402.pdf	http://share.scb.se/download.aspx?id=OV9997&file=UF0315_2010I12_BR_UF88BR1402.pdf
16247932	http://www.scb.se/Statistik/_Publikationer/UF0315_2010I12A_BR_UF88BR1401.pdf	http://share.scb.se/download.aspx?id=OV9997&file=UF0315_2010I12A_BR_UF88BR1401.pdf
16248115	http://www.scb.se/Statistik/_Publikationer/UF0505_2013A01_BR_AM78BR1303.pdf	http://share.scb.se/download.aspx?id=OV9997&file=UF0505_2013A01_BR_AM78BR1303.pdf
17417663	http://www.scb.se/Statistik/_Publikationer/UF0505_2014A01_BR_AM78BR1402.pdf	http://share.scb.se/download.aspx?id=OV9997&file=UF0505_2014A01_BR_AM78BR1402.pdf
18819762	http://www.scb.se/Statistik/_Publikationer/UF0505_2015A01_BR_AM78BR1503.pdf	http://share.scb.se/download.aspx?id=OV9997&file=UF0505_2015A01_BR_AM78BR1503.pdf
16247936	http://www.scb.se/Statistik/_Publikationer/UF0506_2000I12_BR_A40BR1401.pdf	http://share.scb.se/download.aspx?id=OV9997&file=UF0506_2000I12_BR_A40BR1401.pdf
16247935	http://www.scb.se/Statistik/_Publikationer/UF0506_2005I11_BR_A40BR1402.pdf	http://share.scb.se/download.aspx?id=OV9997&file=UF0506_2005I11_BR_A40BR1402.pdf
17417677	http://www.scb.se/Statistik/_Publikationer/UF0506_2013A01_BR_A40BR1406.pdf	http://share.scb.se/download.aspx?id=OV9997&file=UF0506_2013A01_BR_A40BR1406.pdf
16247900	http://www.scb.se/Statistik/_Publikationer/UF0512_2013A01_BR_A40BR1303.pdf	http://share.scb.se/download.aspx?id=OV9997&file=UF0512_2013A01_BR_A40BR1303.pdf
17417679	http://www.scb.se/Statistik/_Publikationer/UF0512_2014A01_BR_A40BR1407.pdf	http://share.scb.se/download.aspx?id=OV9997&file=UF0512_2014A01_BR_A40BR1407.pdf
17461295	http://www.scb.se/Statistik/_Publikationer/UF0512_2014A01_BR_A40BR1501.pdf	http://share.scb.se/download.aspx?id=OV9997&file=UF0512_2014A01_BR_A40BR1501.pdf
16248249	http://www.scb.se/Statistik/_Publikationer/UF0513_2013T02_BR_A40BR1405.pdf	http://share.scb.se/download.aspx?id=OV9997&file=UF0513_2013T02_BR_A40BR1405.pdf
19357373	http://www.scb.se/Statistik/_Publikationer/UF0513_2015T02_BR_A40BR1602.pdf	http://share.scb.se/download.aspx?id=OV9997&file=UF0513_2015T02_BR_A40BR1602.pdf
17417673	http://www.scb.se/Statistik/_Publikationer/UF0515_2014I35_BR_AM85BR1401.pdf	http://share.scb.se/download.aspx?id=OV9997&file=UF0515_2014I35_BR_AM85BR1401.pdf
14803695	http://www.scb.se/statistik/_publikationer/UF0516_2012I35_BR_AM78BR1301.pdf	http://share.scb.se/download.aspx?id=OV9997&file=UF0516_2012I35_BR_AM78BR1301.pdf
16248112	http://www.scb.se/Statistik/_Publikationer/UF0521_2013A01_BR_A40BR1301.pdf	http://share.scb.se/download.aspx?id=OV9997&file=UF0521_2013A01_BR_A40BR1301.pdf
