https://libris.kb.se/dbqt0pjx39w99p1#it			Acta Alexandrinorum
https://libris.kb.se/53hlrqrp1qmlh6z#it	https://id.kb.se/language/ger		Hrólfs saga kraka	Die Geschichte von Hrolf Kraki,, Die Saga von Hrolf Kraki
https://libris.kb.se/42gkqpqn1bwk191#it	https://id.kb.se/language/nno		Hrólfs saga kraka	Soga om Rolv Krake
https://libris.kb.se/31fjpnpm4j0fnj8#it	https://id.kb.se/language/eng		Hrólfs saga kraka	The saga of Hrolf Kraki
https://libris.kb.se/zw9dkjmh0pvwfbf#it			Jarlmanns saga og Hermanns	Jarlmanns saga ok Hermanns
https://libris.kb.se/0xbflknj330vtgr#it	https://id.kb.se/language/swe		Jarlmanns saga og Hermanns	Jarlmans och Hermans saga
https://libris.kb.se/20dhnmql26zlzb8#it			Jómsvikinga saga	Jomsvikingasagan, Jomswikinga-sagan
https://libris.kb.se/42gkqpsn0qhfk6z#it			Jóns saga helga	Jóns saga Hólabyskups ens helga, Jóns saga ins helga
https://libris.kb.se/rp36cb7923jtl7b#it			Jónsbók	
https://libris.kb.se/64jmsrnq5qjg72g#it			Karlamagnús saga	
https://libris.kb.se/b8nr0wmv14mrczf#it			Karls þáttur vesæla	Karls þáttr
https://libris.kb.se/rp36ccc92b06g8c#it			Kjalnesinga saga	
https://libris.kb.se/wt7bhhhf3l504bj#it			Konraðs saga keisarasonar	
https://libris.kb.se/1zcgmmsk5qn29h0#it			Kormáks saga	
https://libris.kb.se/20dhnntl2fm5wb7#it	https://id.kb.se/language/eng		Kormáks saga	The life and death of Cormac the skald
https://libris.kb.se/64jmsszq3cr09xx#it			Kristni saga	Christendoms saga, Hauksbók., Kristnisaga
https://libris.kb.se/hftx2z7129jr2dh#it			Landnámabók	Hauksbók., Melabók, Sagan Landnama, Skarðsárbók
https://libris.kb.se/fcrv117z2s20d29#it			Laxdæla saga	Laxdœla saga
https://libris.kb.se/0xbflltj2qtf3vb#it	https://id.kb.se/language/swe		Laxdæla saga	Laxdalingarnas saga, Laxdöla saga, Sagan om Gudrun
https://libris.kb.se/vs69ggpd2kpnr19#it	https://id.kb.se/language/fao		Laxdæla saga	Laksdøla søga
https://libris.kb.se/zw9dkksh5gzhrdn#it	https://id.kb.se/language/pol		Laxdæla saga	Saga rodu z Laxdalu
https://libris.kb.se/tr58ffnc5c8lmkh#it	https://id.kb.se/language/dan		Laxdæla saga	Laksdøla saga
https://libris.kb.se/wt7bhhqf0573g97#it	https://id.kb.se/language/nor		Laxdæla saga	Laksdøla saga, Soga um laksdølene
https://libris.kb.se/53hlrr7p0s59m5g#it			Mágus saga	Bragða-Mágus saga, Mágus saga jarls
https://libris.kb.se/42gkqqzn33k50gl#it			Maríu saga	
https://libris.kb.se/20dhnn5l2dfd1sv#it			Morkinskinna	
https://libris.kb.se/31fjmz1m19hxgvv#it			Möttuls saga	
https://libris.kb.se/dbqsrzhx02sc21m#it			Nikolaus saga erkibiskups	Nikulás saga
https://libris.kb.se/fcrts0jz2mfps0h#it			Njáls saga	Brennu-Njáls saga, Brennu-Njálssaga, Brennunjáls saga, Njála, Sagan af Niali Þorgeirssyni ok sonum hans
https://libris.kb.se/c9pszzlw434l857#it	https://id.kb.se/language/fao		Njáls saga	Njáls søga
https://libris.kb.se/fcrv11nz1z99x1n#it	https://id.kb.se/language/pol		Njáls saga	Saga o Njalu
https://libris.kb.se/b8nrxxkv4j7k0lr#it	https://id.kb.se/language/fre		Njáls saga	La saga de Nial, La saga de Njall le BrÁ»lé
https://libris.kb.se/86lpvvhs0zwml3z#it	https://id.kb.se/language/dan		Njáls saga	Nials saga
https://libris.kb.se/dbqt00mx0s2ds44#it	https://id.kb.se/language/nor		Njáls saga	Njaals saga, Njåla, Njåls saga
https://libris.kb.se/86lpszns1htdp7q#it	https://id.kb.se/language/swe		Njáls saga	Nials saga
https://libris.kb.se/64jlkrcq0nsn9b5#it			Ólafs drápa Tryggvasonar	
https://libris.kb.se/jgvz4cg222w0scd#it			Ólafs saga helga (legendariska sagan)	Den legendariske Olavssaga, Legendarische Saga Á¼ber Olaf den Heiligen, Legendarisk Olavssaga, Olafs saga hins helga (legendariska sagan), Ólafs saga helga (legendary)
https://libris.kb.se/khw05dh310fr4mg#it			Ólafs saga helga (äldsta sagan)	Eldste saga om Olav den hellige, Ólafs saga helga (12th cent.), Ólafs saga hins helga (äldsta sagan)
https://libris.kb.se/nl038hl623t621t#it			Ólafs saga hins helga hin mesta	Saga Ólafs konúngs hins helga, Ólafs saga helga (13th cent.), Ólafs saga helga (största sagan), Ólafs saga helga Haraldssonar
https://libris.kb.se/42gkqqgn16hbr7b#it			Ólafs saga Tryggvasonar	Ólafs saga Tryggvasonar hin mesta, Ólafs saga Tryggvasonar in mesta, Óláfs saga Tryggvasonar en mesta
https://libris.kb.se/75knttjr4s0vt95#it			Orkneyinga saga	
https://libris.kb.se/86lpvvks1shmjlj#it	https://id.kb.se/language/dan		Orkneyinga saga	Orknøboernes saga
https://libris.kb.se/c9pszznw4z2q4xq#it	https://id.kb.se/language/nor		Orkneyinga saga	Orknøyinga soga, Orknøyingasoga
https://libris.kb.se/b8nrxxmv3p3xmd4#it	https://id.kb.se/language/swe		Orkneyinga saga	Orknöjarlarnas saga
https://libris.kb.se/dbqt00px1m6wt7k#it	https://id.kb.se/language/eng		Orkneyinga saga	The Orkneyingers' saga
https://libris.kb.se/zw9dkkbh2pzhgj5#it			Páls saga biskups	Pals Biskups saga, Páls saga byskups
https://libris.kb.se/nl0388164hq5kv4#it			Partalópa saga	Partalopa saga
https://libris.kb.se/20dhnnfl05jzdwq#it			Ragnars saga loðbrókar	Soga um Ragnar Lodbrok og sønene hans
https://libris.kb.se/wt7bhkpf034vcch#it			Reginsmál	Edda Saemundar., Sigurðar kviða Fafnisbana
https://libris.kb.se/zw9dkmrh5g8v8s0#it			Reykdæla saga	Reykdœla saga, Reykdœla saga ok Víga-Skútu, Soga om røykdølane
https://libris.kb.se/31fjprwm57kqntf#it			Rómverja saga	Rómveria saga, Rómveriasaga, Rómverjasaga
https://libris.kb.se/b8nrx04v264r641#it			Sigurðar saga fóts	Sigurthar saga fóts ok Ásmundar Húnakongs
https://libris.kb.se/fcrv137z4r67ngd#it			Sigurðar saga þögla	Sigurðar saga þǫgla
https://libris.kb.se/c9psz16w410v1nn#it			Skjöldunga saga	De pugna Bravalliensi fragmentum, Sogubrot af fornkonungum
https://libris.kb.se/42gkqs1n3kxw1kg#it			Sólarljóð	Solsangen, Solsången
https://libris.kb.se/42gkqs2n0xxrnzr#it			Stúfs þáttur	Morkinskinna., Stúfs saga, Stúfs þáttr, Stúfs þáttur skálds Þórðarson
https://libris.kb.se/1zcgmvvk420m6nb#it			Sturlunga saga	
https://libris.kb.se/jgvz46t235tbl3f#it			Svarfdæla saga	Svarfdœla saga
https://libris.kb.se/ljx16bh40w14wrj#it			Þjalar-Jóns saga	Þjalar Jóns saga
https://libris.kb.se/sq47djpb2jmkhzq#it			Þorgils saga og Hafliða	Sturlunga saga., The saga of Thorgils and Haflidi, Þorgils saga ok Hafliða
https://libris.kb.se/wt7bhmsf5mv9tgv#it			Þorleifs þáttur jarlsskálds	Þorleifs þáttr jarlaskálds
https://libris.kb.se/0xbflqwj32rr40f#it			Þorskfirðinga saga	Gull-Þóris saga
https://libris.kb.se/pm149fq756stdmz#it			Þorsteins Þattur tjaldstæðings	Þorsteins Þattr tjaldstæðings, Þáttr Þorsteins Ásgrímssonar tjaldstæðings, Þáttur Þorsteins Ásgrímssonar tjaldstæðings
https://libris.kb.se/86lpvz0s44r65mb#it			Trójumanna saga	Die Saga von den Trojanern, Hauksbók.
https://libris.kb.se/b8nrx12v22lx60x#it			Vafþrúðnismál	Edda Saemundar., Vafthrudnismal
https://libris.kb.se/hftx3681533rd2l#it			Valla-Ljóts saga	Vallaljóts saga
https://libris.kb.se/khw058b315qfwdg#it			Vatnsdæla saga	Vatnsdœla saga, Vatsdælasaga
https://libris.kb.se/20dhnrtl38vgq7r#it	https://id.kb.se/language/cze		Vatnsdæla saga	Saga o lidech z Vatnsdalu
https://libris.kb.se/mkz27bd550xn0t1#it	https://id.kb.se/language/nor		Vatnsdæla saga	Soga um Vatsdølerne
https://libris.kb.se/1zcgmqsk0pr20j0#it	https://id.kb.se/language/swe		Vatnsdæla saga	Vatnsdalingarnes saga, Vatnsdalingærnes saga, Vatsdalingasagan
https://libris.kb.se/ljx169c43zvhpwm#it	https://id.kb.se/language/eng		Vatnsdæla saga	The Vatnsdalers' saga
https://libris.kb.se/86lpvz7s3tfzhv3#it			Veraldar saga	
https://libris.kb.se/fcrv14dz50618wd#it			Víga-Glúms saga	Víga Glúms saga, Vígaglúms saga
https://libris.kb.se/c9psz2pw5nzspk6#it			Víglundar saga	Víglundarsaga
https://libris.kb.se/97mqw08t4rqz697#it			Viktors saga og Blávus	Saga af Viktor ok Blavus, Viktors saga ok Blávus
https://libris.kb.se/fcrv14rz0c2w0mf#it			Vopnfirðinga saga	Vápnfirðinga saga
https://libris.kb.se/20dhnrfl1xrg3z9#it			Völsunga saga	Vǫlsunga saga
https://libris.kb.se/b8nrx1pv3xd88vk#it	https://id.kb.se/language/rus		Völsunga saga	Saga o volsungach,
https://libris.kb.se/97mqw0nt14vqw5p#it	https://id.kb.se/language/nor		Völsunga saga	Soga um Volsungane, Soga um Volsungarne
https://libris.kb.se/c9psz2qw527r895#it	https://id.kb.se/language/swe		Völsunga saga	Völsungasagan
https://libris.kb.se/42gkqthn1j5f012#it	https://id.kb.se/language/dan		Völsunga saga	Sagaen om Vølsungerne
https://libris.kb.se/86lpvzms1l0pcmm#it	https://id.kb.se/language/ita		Völsunga saga	La saga dei Volsunghi e dei Nibelunghi
https://libris.kb.se/dbqt03rx1qlqtvv#it	https://id.kb.se/language/cze		Völsunga saga	Sága o Volsunzích
https://libris.kb.se/gdsw25v04jbc4w5#it	https://id.kb.se/language/ger		Völsunga saga	Die Saga von den Volsungen und Nibelungen
https://libris.kb.se/64jmswkq3zcqfv4#it	https://id.kb.se/language/eng		Völsunga saga	The Saga of the Volsungs, The story of the Volsungs and Niblungs
https://libris.kb.se/jgvz47x21003dc9#it			Völundarkviða	Edda Saemundar., Vǫlundarkviða
https://libris.kb.se/gdsw1sm004tfcnp#it			Völuspá	Edda Sæmundar., Hauksbók., Voluspá, VoÌ§luspá, Völo-spa, Woluspa
https://libris.kb.se/dbqtzqjx0ckbc9s#it	https://id.kb.se/language/swe		Völuspá	De yfverborna atlingars eller sviogöthars ok nordmänners patriarkaliska lära, Valans spådom, Völvans spådom
https://libris.kb.se/97mqvmft2j7s6bw#it	https://id.kb.se/language/dan		Völuspá	Vølvens spaadom, Vølvens spådom
https://libris.kb.se/dbqt03vx1xl3pns#it	https://id.kb.se/language/swe		Yngvars saga viðförla	Sagan om Ingwar Widtfarne
https://libris.kb.se/1zcgmptk02q9h88#it			Rémundar saga keisarasonar	
https://libris.kb.se/53hlrtzp4fqcpm4#it			Samsons saga fagra	
lokalt verk			Aggadat Bereshit	  3 Aggadat Bereshit                                             
https://libris.kb.se/53hkjq8p2vtrglt#it			al-Miʻrāj	Kitāb al-Miʻrāǧ
https://libris.kb.se/b8nr0qnv14mgt30#it			Amarnabreven	Amarna letters, Les lettres d'El-Amarna, Tell el-Amarna tablets, The Amarna letters from Canaan
lokalt verk			Ardā-Vīrāf-nāmak	  3 Arda Viraf                                                   
https://libris.kb.se/wt798g2f2kg2ftj#it			Āśvalāyanagr̥hyasūtra	Asvalāyana
lokalt verk			Atharvaveda	 27 Atharvaveda                                                  
https://libris.kb.se/0xbdgvzj27h519w#it			Augsburgska bekännelsen	Augsburg Confession, Augsburger Bekenntnis, Augsburgin Tunnustus, Augsburgische Konfession, Augsburgisches Bekenntnis, Augsburgske bekjennelse, Confessio Augustana, Confession d'Augsbourg
https://libris.kb.se/rp358t1954wdlbh#it			Avesta	Avesta (religionsurkund), Awesta, Awesta (religionsurkund), Zend-Avesta, Zendavesta, Āvistā
https://libris.kb.se/31fjmr4m4rwsssc#it			Bhagavadgītā	Bchagavadgita, Bhagavad Gita, Bhagavad-gītā, Le Bhaguat-Geeta, Mahābhārata.
lokalt verk			Bhagavadgītā. Urval	  3 Bhagavadgītā. · Urval. · 1910 · Runeberg. · swe              
https://libris.kb.se/hftwv2k13k9zb31#it			Bi yan lu	Hekigan roku, Pi-yen lu
https://libris.kb.se/pm135dp70m8rcx4#it			Bibeln	Bibelen, Bible, Biblia, Biblia Sacra, Biblia Sagrada, Den Heliga skrift, Die Bibel, Die Heilige Schrifft, La Bibbia, La Bible, La Sainte Bible, Raamattu, The Holy Scriptures
https://libris.kb.se/mxb6dhp7k7vp0301#it			Bibeln	
lokalt verk			Bibeln	  3 Bibeln · 1739] · est
lokalt verk			Bibeln	  6 Bibeln · 1874 · mul                                          
lokalt verk			Bibeln	  7 Bibeln · 1657 · mul                                          
https://libris.kb.se/tr57b7lc0xd78c2#it	https://id.kb.se/language/eng		Bibeln	Bibeln.
https://libris.kb.se/c9prvr3w5kcjxzz#it	https://id.kb.se/language/eng		Bibeln	Bibeln.
https://libris.kb.se/20dgkkvl1gwmv5n#it	https://id.kb.se/language/eng		Bibeln	Bibeln., Living Bible
https://libris.kb.se/86lptpfs0f7871x#it	https://id.kb.se/language/swe		Bibeln	
https://libris.kb.se/qn2592r81b4q8ks#it	https://id.kb.se/language/swe		Bibeln	Bibeln.
https://libris.kb.se/c9psw2rw51h11sv#it	https://id.kb.se/language/ice		Bibeln	Biblia þad er Á˜ll heilog ritning, vtlögd a norrænu
https://libris.kb.se/97mqvsdt1f0q7z9#it	https://id.kb.se/language/swe		Bibeln	Gezelii bibelverk
https://libris.kb.se/jgvz23g22n2hq11#it	https://id.kb.se/language/swe		Bibeln	Bibeln., Nya världens översättning av Den heliga skrift
https://libris.kb.se/pm1479b73505d37#it	https://id.kb.se/language/swe		Bibeln	Bibeln., Biblia, thet är: all then helga skrift, på swensko (1703), Carl XII:s Bibel, Karl XII:s Bibel, Karl XII:s Kyrkobibel
https://libris.kb.se/mkz257653lps58w#it	https://id.kb.se/language/swe		Bibeln	Bibeln., Biblia : Thet ahr Hela then Helga Schrifft På Swenska, Biblia : thet är Heela then helga skrifft på swenska, Biblia, thet är, all then Helgha Scrifft, på swensko (1541), Gustav Vasas Bibel
https://libris.kb.se/31fhlkjm2sxzkpj#it	https://id.kb.se/language/swe		Bibeln	Folkbibeln, Svenska Folkbibeln
https://libris.kb.se/ljx153n43vl5lrf#it	https://id.kb.se/language/swe		Bibeln	Fjellstedts bibelverk
https://libris.kb.se/42gkpm4n0271n82#it	https://id.kb.se/language/swe		Bibeln	
https://libris.kb.se/sq4696kb24zqvsb#it	https://id.kb.se/language/eng		Bibeln	Bibeln., King James Bible
https://libris.kb.se/zw9dj8dh45f0c2v#it	https://id.kb.se/language/swe		Bibeln	Bibel 2000, Bibelkommissionens översättning 1999, Bibeln., Böckernas bok, Quattro Bibeln, Svenska Bibelkommissionens översättning 1999
https://libris.kb.se/rp36b3v90wz4t1k#it	https://id.kb.se/language/swe		Bibeln	1917 års Kyrkobibel, Bibelkommissionens översättning 1917, Bibeln : Den heliga skrift, Bibeln eller Den heliga skrift, Bibeln., Gamla och Nya Testamentet, Gustaf V:s Bibel, Svenska Bibelkommissionens översättning 1917
lokalt verk			Bibeln	  3 Bibeln. · 1581. · Tremellius. · lat                          
lokalt verk			Bibeln	  3 Bibeln. · 1579. · Geneva. · eng                              
lokalt verk			Bibeln	  3 Bibeln. · 1545 · Luther. · ger                               
lokalt verk			Bibeln	  3 Bibeln. · 1534 · Luther. · ger                               
lokalt verk			Bibeln	  3 Bibeln. · 1531 · Zürcher Bibel. · ger                        
lokalt verk			Bibeln	  3 Bibeln. · 1660. · Authorized. · eng                          
lokalt verk			Bibeln	  3 Bibeln. · 1640. · Authorized. · eng                          
lokalt verk			Bibeln	  3 Bibeln. · 1638 · eng                                         
lokalt verk			Bibeln	  3 Bibeln. · 1632. · Authorized. · eng                          
lokalt verk			Bibeln	  3 Bibeln. · 1625. · Authorized. · eng                          
lokalt verk			Bibeln	  3 Bibeln. · 1618 · lat                                         
lokalt verk			Bibeln	  3 Bibeln. · 1614. · Authorized. · eng                          
lokalt verk			Bibeln	  3 Bibeln. · 1614 · dut                                         
lokalt verk			Bibeln	  3 Bibeln. · 1612. · Authorized. · eng                          
lokalt verk			Bibeln	  3 Bibeln. · 1607. · Geneva. · eng                              
lokalt verk			Bibeln	  3 Bibeln. · 1888 · Authorized. · eng                           
lokalt verk			Bibeln	  3 Bibeln. · 1885 · Authorized. · eng                           
lokalt verk			Bibeln	  3 Bibeln. · 1882 · swe                                         
lokalt verk			Bibeln	  3 Bibeln. · 1865 · Luther. · ger                               
lokalt verk			Bibeln	  3 Bibeln. · 1839 · Authorized. · eng                           
lokalt verk			Bibeln	  3 Bibeln. · 1921 · 1917. · swe                                 
lokalt verk			Bibeln	  3 Bibeln. · 1952 · Revised standard. · eng                     
lokalt verk			Bibeln	  3 Bibeln. · 1973 · Revised standard. · eng                     
lokalt verk			Bibeln	  3 Bibeln. · 1974 · Luther. · ger                               
lokalt verk			Bibeln	  3 Bibeln. · 1978 · Wycliffe. · lat · enm                       
lokalt verk			Bibeln	  3 Bibeln. · ger · christian karl josias von bunsen             
lokalt verk			Bibeln	  3 Bibeln. · New English. Engelska                              
lokalt verk			Bibeln	  3 Bibeln. · Prospectus. · Geddes. · eng                        
lokalt verk			Bibeln	  4 Bibeln. · 1575. · Bishops'. · eng                            
lokalt verk			Bibeln	  4 Bibeln. · 1517 · bel                                         
lokalt verk			Bibeln	  4 Bibeln. · 1679. · Authorized. · eng                          
lokalt verk			Bibeln	  4 Bibeln. · 1661. · Authorized. · eng                          
lokalt verk			Bibeln	  4 Bibeln. · 1633 · dan                                         
lokalt verk			Bibeln	  4 Bibeln. · 1629. · Authorized. · eng                          
lokalt verk			Bibeln	  4 Bibeln. · 1608. · Geneva. · eng                              
lokalt verk			Bibeln	  4 Bibeln. · 1898 · eng                                         
lokalt verk			Bibeln	  4 Bibeln. · 1887 · Luther. · ger                               
lokalt verk			Bibeln	  4 Bibeln. · 1863 · swe                                         
lokalt verk			Bibeln	  4 Bibeln. · 1965 · fre                                         
lokalt verk			Bibeln	  4 Bibeln. · 1980 · Einheitsübersetzung. · ger                  
lokalt verk			Bibeln	  4 Bibeln. · 1989 · Grekiska.                                   
lokalt verk			Bibeln	  4 Bibeln. · 1992 · dan                                         
lokalt verk			Bibeln	  4 Bibeln. · Douai. · eng                                       
lokalt verk			Bibeln	  5 Bibeln. Geneva-Tomson.] · eng                             
lokalt verk			Bibeln	  5 Bibeln. · 1896 · swe                                         
lokalt verk			Bibeln	  5 Bibeln. · 1878 · swe                                         
lokalt verk			Bibeln	  5 Bibeln. · 1874 · swe                                         
lokalt verk			Bibeln	  5 Bibeln. · 1851 · swe                                         
lokalt verk			Bibeln	  5 Bibeln. Samiska                                              
lokalt verk			Bibeln	  6 Bibeln. · 1638. · Authorized. · eng                          
lokalt verk			Bibeln	  6 Bibeln. · 1634. · Authorized. · eng                          
lokalt verk			Bibeln	  6 Bibeln. · 1631. · Authorized. · eng                          
lokalt verk			Bibeln	  6 Bibeln. · 1903 · Authorized. · eng                           
lokalt verk			Bibeln	  6 Bibeln. · 1970 · New English. · eng                          
lokalt verk			Bibeln	  7 Bibeln. · 1900 · mul                                         
lokalt verk			Bibeln	  7 Bibeln. · 1967 · Authorized. · eng                           
lokalt verk			Bibeln	  8 Bibeln. Bishops'.] · eng                                  
lokalt verk			Bibeln	  8 Bibeln. · 1648. · Authorized. · eng                          
lokalt verk			Bibeln	  8 Bibeln. · Tremellius. · lat                                  
lokalt verk			Bibeln	  9 Bibeln. · 1695 · ger                                         
lokalt verk			Bibeln	 10 Bibeln. · 1682. · Authorized. · eng                          
lokalt verk			Bibeln	 10 Bibeln. · 1968 · dan                                         
lokalt verk			Bibeln	 10 Bibeln. · 1993 · chu                                         
lokalt verk			Bibeln	 12 Bibeln. · 1847 · mul                                         
lokalt verk			Bibeln	 14 Bibeln. Great Bible.] · eng                               
lokalt verk			Bibeln	 15 Bibeln. · 1994 · New international. · eng                    
lokalt verk			Bibeln	 19 Bibeln. · 1774 · Provövers. · swe                            
lokalt verk			Bibeln	 29 Bibeln. · Luther · ger                                       
lokalt verk			Bibeln	 34 Bibeln. · Normaluppl. · swe                                  
lokalt verk			Bibeln	121 Bible. Authorised.] · eng                                 
lokalt verk			Bibeln	  6 Bible. · Abridgments. · eng                                  
lokalt verk			Bibeln	  4 Biblia, Test. Vetus et Novum - Lat.                          
lokalt verk			Bibeln	  9 Raamattu (Valikoima)                                         
https://libris.kb.se/75kmm34r3vb7klc#it			Bibeln. Amos	Amos (bok i Gamla testamentet), Bibeln., Bible., Book of Amos, Buch Amos, Sefer Ê»Amos
lokalt verk			Bibeln. Apokryferna	  3 Bibeln. Apokryferna.] · 1986 · swe                        
lokalt verk			Bibeln. Apokryferna	  4 Bibeln. Apokryferna. Engelska]                            
lokalt verk			Bibeln. Apokryferna	  4 Bibeln. Apokryferna., Authorized] · eng                   
lokalt verk			Bibeln. Apokryferna	  6 Bibeln. Apokryferna. Tyska]                               
lokalt verk			Bibeln. Apostlagärningarna	  3 Bibeln. Apostlagärningarna.] · 1917 · swe                 
lokalt verk			Bibeln. Apostlagärningarna	  4 Bibeln. Apostlagärningarna.] · Giertz · swe               
lokalt verk			Bibeln. Breven. Urval	  3 Bible. N.T., Epistles.] · Selections. · 1540.             
lokalt verk			Bibeln. Breven. Urval	 17 Bible. N.T., Epistles., Authorised.] · Selections. · eng  
https://libris.kb.se/rp3587v95g5l6qp#it			Bibeln. Daniel	Bibeln., Bible., Book of Daniel, Daniel (bok i Gamla testamentet), Daniels bok, Das Buch Daniels
lokalt verk			Bibeln. Daniel	  3 Bible. O.T., Daniel., Broughton.] · eng                   
lokalt verk			Bibeln. Ester	  3 Bibeln. Ester. Tyska]                                     
https://libris.kb.se/hftw00c11gtd98b#it			Bibeln. Evangelierna	Bibeln., Bible., Die Evangelien, Evangelierna, Gospels
lokalt verk			Bibeln. Evangelierna	  3 Bibeln. Evangelierna. Armeniska]                          
lokalt verk			Bibeln. Evangelierna	  4 Bibeln. Evangelierna. Grekiska]                           
lokalt verk			Bibeln. Evangelierna	  5 Bibeln. Evangelierna. Syriska]                            
lokalt verk			Bibeln. Evangelierna	  5 Bibeln. Evangelierna. Polska]                             
lokalt verk			Bibeln. Evangelierna	  6 Bibeln. Evangelierna. Ryska]                              
lokalt verk			Bibeln. Evangelierna	  7 Bibeln. Evangelierna. Fornkyrkoslaviska]                  
lokalt verk			Bibeln. Evangelierna	  8 Bibeln. Evangelierna. Latin]                              
lokalt verk			Bibeln. Evangelierna	  3 Bible. N.T., Gospels., Campbell.] · eng                   
lokalt verk			Bibeln. Evangelierna	  3 Bible. N.T., Gospel Harmonies., Lieberkühn.] · eng        
lokalt verk			Bibeln. Evangelierna	  9 Bible. N.T., Gospels., Authorised.] · eng                 
lokalt verk			Bibeln. Evangelierna	 13 Bible. N.T., Gospel Harmonies., Authorised.] · eng        
https://libris.kb.se/fcrtw4dz4xp92kq#it			Bibeln. Gamla Testamentet	Altes Testament, Ancien Testament, Bibel., Bibeln., Bible., Gamla testamentet, Hebreiska Bibeln, Old Testament, Tanak, Torah, NeviÊ¾im, Ketuvim
https://libris.kb.se/dbqswk2x0tc9dhx#it	https://id.kb.se/language/gez		Bibeln. Gamla Testamentet	Bibeln.
https://libris.kb.se/20dhll3l12hmn1j#it	https://id.kb.se/language/eng		Bibeln. Gamla Testamentet	Bibeln., Bible., Targum
lokalt verk			Bibeln. Gamla Testamentet	  3 Bibeln. Gamla Testamentet.] · 1974 · fre                  
lokalt verk			Bibeln. Gamla Testamentet	  3 Bibeln. Gamla Testamentet.] · 1878 · swe                  
lokalt verk			Bibeln. Gamla Testamentet. Urval	  3 Bibeln. Gamla Testamentet.] · Urval. · 1896 · eng         
lokalt verk			Bibeln. Gamla Testamentet. Urval	  3 Bibeln. Gamla Testamentet.] · Urval. · 1837 · Provövers. · swe 
lokalt verk			Bibeln. Gamla Testamentet. Urval	  3 Bibeln. Gamla Testamentet.] · Urval · arc                 
lokalt verk			Bibeln. Gamla Testamentet	  3 Bibeln. Gamla Testamentet.] · 1990 · fin                  
lokalt verk			Bibeln. Gamla Testamentet. Urval	  3 Bibeln. Gamla Testamentet.] · Urval · heb                 
lokalt verk			Bibeln. Gamla Testamentet	  3 Bibeln. Gamla Testamentet.] · 1895 · Myrberg. · swe       
lokalt verk			Bibeln. Gamla Testamentet	  3 Bibeln. Gamla Testamentet.] · Tyska]                     
lokalt verk			Bibeln. Gamla Testamentet. Urval	  4 Bibeln. Gamla Testamentet.] · Urval. · 1956 · 1536. · swe 
lokalt verk			Bibeln. Gamla Testamentet	  4 Bibeln. Gamla Testamentet.] · 1954 · heb · ger            
lokalt verk			Bibeln. Gamla Testamentet	  5 Bibeln. Gamla Testamentet.] · 1893 · Provövers. · swe     
lokalt verk			Bibeln. Gamla Testamentet	  5 Bibeln. Gamla Testamentet.] · 1864 · Provövers. · swe     
lokalt verk			Bibeln. Gamla Testamentet	  5 Bibeln. Gamla Testamentet.] · 1753 · heb · lat            
lokalt verk			Bibeln. Gamla Testamentet	  6 Bibeln. Gamla Testamentet.] · 1959 · arc                  
lokalt verk			Bibeln. Gamla Testamentet	  6 Bibeln. Gamla Testamentet.] · 1752 · heb                  
lokalt verk			Bibeln. Gamla Testamentet	  6 Bibeln. Gamla Testamentet.] · 1992 · arc                  
lokalt verk			Bibeln. Gamla Testamentet	  6 Bibeln. Gamla Testamentet] · ger · johann david michaelis 
lokalt verk			Bibeln. Gamla Testamentet	 14 Bibeln. Gamla Testamentet.] · 1992 · heb                  
lokalt verk			Bibeln. Gamla Testamentet	 16 Bibeln. Gamla Testamentet.] · Bible d'Alexandrie · fre    
lokalt verk			Bibeln. Gamla Testamentet	 27 Bibeln. Gamla Testamentet.] · 1974 · Chouraqui. · fre     
lokalt verk			Bibeln. Gamla Testamentet	  5 Bible. O.T., Authorised.] · eng                           
lokalt verk			Bibeln. Gamla Testamentet. Urval	  6 Bibeln. Gamla Testamentet] · Urval. · nor                 
lokalt verk			Bibeln. Gamla Testamentet. Urval	 11 Bibeln. Gamla Testamentet.] · Urval. · 1979 · swe         
lokalt verk			Bibeln. Gamla Testamentet. Urval	  3 Bible. O.T., Hagiographa., Great Bible.] · Selections. · eng 
lokalt verk			Bibeln. Gamla Testamentet. Urval	  3 Bible. O.T., Hagiographa.] · lat                          
lokalt verk			Bibeln. Gamla Testamentet. Urval	  5 Bible. O.T., Hagiographa., Patrick.] · eng                
lokalt verk			Bibeln. Gamla Testamentet. Urval	 10 Bible. O.T., Authorised.] · Selections. · eng             
lokalt verk			Bibeln. Gamla Testamentet. Urval	  3 Bible. O.T.] · Selections. · eng                          
lokalt verk			Bibeln. Gamla Testamentet. Urval	  3 Bible. O.T.] · Selections. · lat                          
https://libris.kb.se/c9prvvmw28c6mxq#it			Bibeln. Habackuk	Bibeln., Bible., Chabakuk, Habackuk, Habackuks bok, Habakkuk, Havaø³uø³
https://libris.kb.se/sq4699nb12clchc#it			Bibeln. Hesekiel	Bibeln., Bible., Book of Ezekiel, Das Buch des Propheten Ezechiel, Ezechiel, Ezekiel, Ezéchiel, Hesekiel (bok i Gamla Testamentet), Hesekiels bok, Sefer Yeø¥ezø³el.
lokalt verk			Bibeln. Historiska böckerna	  3 Bibeln. Historiska böckerna.] · 1795 · Tingstadius. · swe 
lokalt verk			Bibeln. Historiska böckerna	  4 Bible. O.T., Historical Books., Authorised.] · eng        
